13.4127 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14E95BD0>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4127 	EXP 	window1: recordFrameIntervals = False
13.5786 	EXP 	window1: recordFrameIntervals = True
13.7621 	EXP 	window1: recordFrameIntervals = False
14.0964 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.1067 	EXP 	Created bigger_circle = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='bigger_circle', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...))
14.1139 	EXP 	Created smaller_circle = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='smaller_circle', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
14.1211 	EXP 	Created fixational_point_1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='fixational_point_1', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
14.1283 	EXP 	Created circle_1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='circle_1', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
14.1354 	EXP 	Created circle_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='circle_2', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
14.1863 	EXP 	Created question = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='question', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.1935 	EXP 	Created fixational_point_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='fixational_point_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
14.2185 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.2333 	EXP 	Created thanks = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thanks', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.2452 	EXP 	text_2: autoDraw = True
50.7452 	DATA 	Keypress: space
50.7480 	EXP 	Imported conditions.csv as conditions, 30 conditions, 2 params
50.7484 	EXP 	Created sequence: random, trialTypes=30, nReps=1, seed=None
50.7487 	EXP 	New trial (rep=0, index=0): {'size': [2.7, 2.7], 'n': 1}
50.7489 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
50.7491 	EXP 	New trial (rep=0, index=0): None
50.8449 	EXP 	text_2: autoDraw = False
50.8449 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
50.8449 	EXP 	fixational_point_1: autoDraw = True
51.1864 	EXP 	bigger_circle: autoDraw = True
51.1864 	EXP 	smaller_circle: autoDraw = True
51.3116 	EXP 	bigger_circle: autoDraw = False
51.3116 	EXP 	smaller_circle: autoDraw = False
51.7629 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
51.7637 	EXP 	New trial (rep=0, index=0): None
51.7783 	EXP 	bigger_circle: autoDraw = False
51.7783 	EXP 	smaller_circle: autoDraw = False
51.7783 	EXP 	fixational_point_1: autoDraw = False
51.7783 	EXP 	fixational_point_2: autoDraw = True
52.3783 	EXP 	fixational_point_2: autoDraw = False
52.4030 	EXP 	circle_1: autoDraw = True
52.4030 	EXP 	circle_2: autoDraw = True
52.5283 	EXP 	circle_1: autoDraw = False
52.5283 	EXP 	circle_2: autoDraw = False
52.6031 	EXP 	question: autoDraw = True
58.4118 	DATA 	Keypress: right
58.4135 	EXP 	New trial (rep=1, index=0): None
58.4363 	EXP 	circle_1: autoDraw = False
58.4363 	EXP 	circle_2: autoDraw = False
58.4363 	EXP 	question: autoDraw = False
58.4363 	EXP 	fixational_point_2: autoDraw = False
58.4363 	EXP 	fixational_point_2: autoDraw = True
59.0282 	EXP 	fixational_point_2: autoDraw = False
59.0449 	EXP 	circle_1: autoDraw = True
59.0449 	EXP 	circle_2: autoDraw = True
59.1782 	EXP 	circle_1: autoDraw = False
59.1782 	EXP 	circle_2: autoDraw = False
59.2530 	EXP 	question: autoDraw = True
63.2624 	DATA 	Keypress: right
63.2798 	EXP 	New trial (rep=2, index=0): None
63.3029 	EXP 	circle_1: autoDraw = False
63.3029 	EXP 	circle_2: autoDraw = False
63.3029 	EXP 	question: autoDraw = False
63.3029 	EXP 	fixational_point_2: autoDraw = False
63.3029 	EXP 	fixational_point_2: autoDraw = True
63.8948 	EXP 	fixational_point_2: autoDraw = False
63.9115 	EXP 	circle_1: autoDraw = True
63.9115 	EXP 	circle_2: autoDraw = True
64.0448 	EXP 	circle_1: autoDraw = False
64.0448 	EXP 	circle_2: autoDraw = False
64.1196 	EXP 	question: autoDraw = True
68.4783 	DATA 	Keypress: down
68.4799 	EXP 	New trial (rep=3, index=0): None
68.5029 	EXP 	circle_1: autoDraw = False
68.5029 	EXP 	circle_2: autoDraw = False
68.5029 	EXP 	question: autoDraw = False
68.5029 	EXP 	fixational_point_2: autoDraw = False
68.5029 	EXP 	fixational_point_2: autoDraw = True
69.0948 	EXP 	fixational_point_2: autoDraw = False
69.1114 	EXP 	circle_1: autoDraw = True
69.1114 	EXP 	circle_2: autoDraw = True
69.2448 	EXP 	circle_1: autoDraw = False
69.2448 	EXP 	circle_2: autoDraw = False
69.3195 	EXP 	question: autoDraw = True
76.8949 	DATA 	Keypress: down
76.8966 	EXP 	New trial (rep=4, index=0): None
76.9195 	EXP 	circle_1: autoDraw = False
76.9195 	EXP 	circle_2: autoDraw = False
76.9195 	EXP 	question: autoDraw = False
76.9195 	EXP 	fixational_point_2: autoDraw = False
76.9195 	EXP 	fixational_point_2: autoDraw = True
77.5195 	EXP 	fixational_point_2: autoDraw = False
77.5447 	EXP 	circle_1: autoDraw = True
77.5447 	EXP 	circle_2: autoDraw = True
77.6614 	EXP 	circle_1: autoDraw = False
77.6614 	EXP 	circle_2: autoDraw = False
