number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
3,3,,,,,0,2,2,18,,,,,13,0,13,0,,,,,left,0.325453949627,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,14,0,14,0,,,,,left,0.358790046303,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,15,0,15,0,,,,,left,0.258784519741,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,16,0,16,0,,,,,left,0.27546263393,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,17,0,17,0,,,,,left,0.258779388154,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,18,0,18,0,,,,,left,0.192168774549,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,19,0,19,0,,,,,left,0.292099300539,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,20,0,20,0,,,,,down,0.442141932435,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,3,,,,,0,2,2,18,,,,,21,0,21,0,,,,,down,0.325467765564,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
4,2,,,,,0,3,3,11,,,,,0,0,0,0,,,,,down,1.42545473925,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
4,2,,,,,0,3,3,11,,,,,1,0,1,0,,,,,down,0.325489081442,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,0,0,0,0,,,,,left,1.10877030948,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,1,0,1,0,,,,,down,0.675450002309,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,2,0,2,0,,,,,left,0.458777414635,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,3,0,3,0,,,,,down,0.308771098731,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,4,0,4,0,,,,,down,0.508804651676,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,5,0,5,0,,,,,left,0.525455923285,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,6,0,6,0,,,,,down,0.458820441272,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,7,0,7,0,,,,,left,0.458802283276,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,8,0,8,0,,,,,down,0.392103248043,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,3,,,,,0,4,4,17,,,,,9,0,9,0,,,,,down,0.342108774232,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,0,0,0,0,,,,,left,1.35879241489,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,1,0,1,0,,,,,down,0.558772282908,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,2,0,2,0,,,,,down,0.308864651946,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,3,0,3,0,,,,,left,0.725442107534,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,4,0,4,0,,,,,down,0.825458291918,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,2,,,,,0,5,5,13,,,,,5,0,5,0,,,,,down,0.308802677784,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,2,,,,,0,6,6,12,,,,,0,0,0,0,,,,,left,0.842106800526,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,2,,,,,0,6,6,12,,,,,1,0,1,0,,,,,left,0.575449607568,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,2,,,,,0,6,6,12,,,,,2,0,2,0,,,,,left,0.30884649395,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,2,,,,,0,6,6,12,,,,,3,0,3,0,,,,,down,0.508818862261,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,2,,,,,0,6,6,12,,,,,4,0,4,0,,,,,down,0.375465002377,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,0,0,0,0,,,,,left,0.792101274244,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,1,0,1,0,,,,,left,0.458786098985,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,2,0,2,0,,,,,left,0.375465002377,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,3,0,3,0,,,,,down,0.475457502296,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,4,0,4,0,,,,,down,0.275447634049,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,5,0,5,0,,,,,left,0.492131274194,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,6,0,6,0,,,,,left,0.692117853323,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,7,0,7,0,,,,,left,0.308798730373,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,8,0,8,0,,,,,down,0.342137195403,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,9,0,9,0,,,,,left,0.325468555093,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,10,0,10,0,,,,,down,0.542136800708,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,11,0,11,0,,,,,down,0.375470923493,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,12,0,12,0,,,,,left,0.458780967165,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,13,0,13,0,,,,,down,0.508792414563,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
2,2,,,,,0,7,7,9,,,,,14,0,14,0,,,,,down,0.308769519906,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,1,,,,,0,8,8,6,,,,,0,0,0,0,,,,,down,1.67545276554,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,1,,,,,0,8,8,6,,,,,1,0,1,0,,,,,down,0.475471712882,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,3,,,,,0,9,9,22,,,,,0,0,0,0,,,,,down,1.0587857042,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
7,3,,,,,0,9,9,22,,,,,1,0,1,0,,,,,down,0.458792414749,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
3,1,,,,,0,10,10,2,,,,,0,0,0,0,,,,,down,1.24213759019,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
