number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
5,2,,,,,0,6,6,12,,,,,3,0,3,0,,,,,left,0.583579321683,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,2,,,,,0,6,6,12,,,,,4,0,4,0,,,,,down,0.666902457568,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,2,,,,,0,6,6,12,,,,,5,0,5,0,,,,,left,0.63356120314,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,2,,,,,0,6,6,12,,,,,6,0,6,0,,,,,left,0.383590611193,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,2,,,,,0,6,6,12,,,,,7,0,7,0,,,,,down,0.383551137289,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,2,,,,,0,6,6,12,,,,,8,0,8,0,,,,,down,0.500266843737,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,1,,,,,0,7,7,2,,,,,0,0,0,0,,,,,down,1.40020163279,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,1,,,,,0,7,7,2,,,,,1,0,1,0,,,,,left,0.683573479531,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,1,,,,,0,7,7,2,,,,,2,0,2,0,,,,,down,0.60022823824,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,1,,,,,0,7,7,2,,,,,3,0,3,0,,,,,down,0.383598506014,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,2,,,,,0,8,8,13,,,,,0,0,0,0,,,,,right,1.41692910244,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,2,,,,,0,8,8,13,,,,,1,0,1,0,,,,,left,0.733589703304,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,2,,,,,0,8,8,13,,,,,2,0,2,0,,,,,left,0.550256619987,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,2,,,,,0,8,8,13,,,,,3,0,3,0,,,,,down,0.366888010118,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,2,,,,,0,8,8,13,,,,,4,0,4,0,,,,,down,0.633563966316,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,0,0,0,0,,,,,down,0.633605019189,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,1,0,1,0,,,,,left,0.400205580198,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,2,0,2,0,,,,,down,0.700365291705,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,3,0,3,0,,,,,right,0.400269133213,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,4,0,4,0,,,,,left,0.466914141842,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,5,0,5,0,,,,,down,0.416937392001,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,3,,,,,0,9,9,18,,,,,6,0,6,0,,,,,down,0.283568821615,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,0,0,0,0,,,,,down,5.5502116197,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,1,0,1,0,,,,,left,0.583570242656,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,2,0,2,0,,,,,down,0.616905970732,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
