number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,3,,,,,0,7,7,23,,,,,19,0,19,0,,,,,down,0.666914694506,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,20,0,20,0,,,,,left,0.850280146406,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,21,0,21,0,,,,,left,0.583593532268,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,22,0,22,0,,,,,left,0.683570716326,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,23,0,23,0,,,,,left,0.433558676799,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,24,0,24,0,,,,,down,0.683569137414,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,25,0,25,0,,,,,left,0.383591400663,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,26,0,26,0,,,,,left,0.333504123846,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,27,0,27,0,,,,,left,0.350245804118,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,28,0,28,0,,,,,left,0.350229619798,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,29,0,29,0,,,,,down,0.416913707624,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,30,0,30,0,,,,,left,0.283592900698,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,31,0,31,0,,,,,down,0.466886904847,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,32,0,32,0,,,,,left,0.383573242667,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,33,0,33,0,,,,,down,0.466903878638,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,34,0,34,0,,,,,left,0.333555834688,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,35,0,35,0,,,,,down,0.533580071671,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,36,0,36,0,,,,,left,0.433565387386,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,37,0,37,0,,,,,down,0.483571347926,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,38,0,38,0,,,,,left,0.550241619872,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,39,0,39,0,,,,,left,0.433556703094,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,40,0,40,0,,,,,left,0.450224567147,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,41,0,41,0,,,,,left,0.450243119907,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,42,0,42,0,,,,,left,0.466915326047,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,43,0,43,0,,,,,left,0.450243909349,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,44,0,44,0,,,,,left,0.416898707539,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,45,0,45,0,,,,,left,0.383571268962,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,46,0,46,0,,,,,left,0.400234396162,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,47,0,47,0,,,,,left,0.833567282127,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,48,0,48,0,,,,,left,0.400239527749,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,49,0,49,0,,,,,left,0.300242606754,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
