number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
2,3,,,,,0,22,22,17,,,,,1,0,1,0,,,,,left,0.433502571337,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
2,3,,,,,0,22,22,17,,,,,2,0,2,0,,,,,left,0.350220817287,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
2,3,,,,,0,22,22,17,,,,,3,0,3,0,,,,,down,0.516892089276,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
2,3,,,,,0,22,22,17,,,,,4,0,4,0,,,,,down,0.600241738517,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,0,0,0,0,,,,,left,0.716905431444,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,1,0,1,0,,,,,left,0.567310986866,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,2,0,2,0,,,,,left,0.466924773704,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,3,0,3,0,,,,,left,0.483573703415,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,4,0,4,0,,,,,left,0.450227291032,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,5,0,5,0,,,,,down,0.816907168308,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,6,0,6,0,,,,,down,0.566937563271,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,7,0,7,0,,,,,left,0.433570861263,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,8,0,8,0,,,,,down,0.450216238329,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,9,0,9,0,,,,,left,0.416883641825,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,10,0,10,0,,,,,left,0.433563755971,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,11,0,11,0,,,,,left,0.46673253554,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,12,0,12,0,,,,,down,0.466896747181,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
6,3,,,,,0,23,23,21,,,,,13,0,13,0,,,,,down,0.450238343736,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
