number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
3,3,,,,,0,3,3,18,,,,,2,0,2,0,,,,,down,0.650232738408,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,0,0,0,0,,,,,down,3.93364349336,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,1,0,1,0,,,,,left,0.616923826339,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,2,0,2,0,,,,,left,0.383599993045,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,3,0,3,0,,,,,left,0.36690764199,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,4,0,4,0,,,,,left,0.383584598225,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,5,0,5,0,,,,,down,1.5169185368,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,6,0,6,0,,,,,left,0.56691348413,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,7,0,7,0,,,,,left,0.383587756107,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,8,0,8,0,,,,,left,0.3835664402,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,9,0,9,0,,,,,down,0.733572124445,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,10,0,10,0,,,,,left,0.466905036708,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,11,0,11,0,,,,,left,0.350236212136,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,12,0,12,0,,,,,left,0.400227212085,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,13,0,13,0,,,,,down,0.750252633297,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,14,0,14,0,,,,,left,0.500240001624,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,15,0,15,0,,,,,left,0.283577729744,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,16,0,16,0,,,,,down,0.633558150672,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,17,0,17,0,,,,,left,0.6669171947,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,18,0,18,0,,,,,down,0.566920589481,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,3,,,,,0,4,4,19,,,,,19,0,19,0,,,,,down,0.466904247238,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,1,,,,,0,5,5,3,,,,,0,0,0,0,,,,,down,1.81689769455,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,1,,,,,0,5,5,3,,,,,1,0,1,0,,,,,down,0.600238975312,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,1,,,,,0,6,6,0,,,,,0,0,0,0,,,,,down,1.15023194894,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,1,,,,,0,6,6,0,,,,,1,0,1,0,,,,,down,0.366937642219,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,2,,,,,0,7,7,15,,,,,0,0,0,0,,,,,down,1.83357741396,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,2,,,,,0,7,7,15,,,,,1,0,1,0,,,,,down,0.466899115621,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,0,0,0,0,,,,,right,1.76690274721,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,1,0,1,0,,,,,left,0.433594545641,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,2,0,2,0,,,,,left,0.516889326071,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,3,0,3,0,,,,,left,0.567055590363,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,4,0,4,0,,,,,down,0.566939931683,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,5,0,5,0,,,,,left,0.533587203507,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,6,0,6,0,,,,,left,1.01695958973,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,7,0,7,0,,,,,down,0.216890036623,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,1,,,,,0,8,8,7,,,,,8,0,8,0,,,,,down,0.300205738255,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,0,0,0,0,,,,,down,2.45030821263,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,1,0,1,0,,,,,left,0.367016195378,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,2,0,2,0,,,,,left,0.700367818295,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,3,0,3,0,,,,,left,0.883749599336,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,4,0,4,0,,,,,down,0.500421581848,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,5,0,5,0,,,,,down,0.250354476098,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,6,0,6,0,,,,,left,0.366829088831,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,7,0,7,0,,,,,left,0.450423871342,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,8,0,8,0,,,,,left,0.400381555257,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,9,0,9,0,,,,,down,0.283711941185,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,2,,,,,0,9,9,13,,,,,10,0,10,0,,,,,down,0.733595808793,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,3,,,,,0,10,10,16,,,,,0,0,0,0,,,,,right,0.966934642172,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,3,,,,,0,10,10,16,,,,,1,0,1,0,,,,,left,0.450288475637,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,3,,,,,0,10,10,16,,,,,2,0,2,0,,,,,down,0.633604729926,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,3,,,,,0,10,10,16,,,,,3,0,3,0,,,,,down,0.833577413956,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,2,,,,,0,11,11,12,,,,,0,0,0,0,,,,,down,1.50023842268,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,2,,,,,0,11,11,12,,,,,1,0,1,0,,,,,left,0.45027031764,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,2,,,,,0,11,11,12,,,,,2,0,2,0,,,,,down,0.633689204173,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,2,,,,,0,11,11,12,,,,,3,0,3,0,,,,,down,0.21694451067,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,3,,,,,0,12,12,22,,,,,0,0,0,0,,,,,down,0.867102643329,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,3,,,,,0,12,12,22,,,,,1,0,1,0,,,,,down,0.416939300136,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,3,,,,,0,13,13,17,,,,,0,0,0,0,,,,,right,1.26695090547,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,3,,,,,0,13,13,17,,,,,1,0,1,0,,,,,down,0.816833746765,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,3,,,,,0,13,13,17,,,,,2,0,2,0,,,,,down,0.350390160573,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,2,,,,,0,14,14,11,,,,,0,0,0,0,,,,,down,0.717021484888,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
4,2,,,,,0,14,14,11,,,,,1,0,1,0,,,,,down,0.316925326333,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,1,,,,,0,15,15,4,,,,,0,0,0,0,,,,,down,0.683689677855,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
5,1,,,,,0,15,15,4,,,,,1,0,1,0,,,,,down,0.33363780909,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,1,,,,,0,16,16,1,,,,,0,0,0,0,,,,,down,0.783578913979,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,1,,,,,0,16,16,1,,,,,1,0,1,0,,,,,down,0.147273376089,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,2,,,,,0,17,17,9,,,,,0,0,0,0,,,,,left,1.26676064098,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,2,,,,,0,17,17,9,,,,,1,0,1,0,,,,,down,0.633619335276,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
2,2,,,,,0,17,17,9,,,,,2,0,2,0,,,,,down,0.750255001767,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,1,,,,,0,18,18,6,,,,,0,0,0,0,,,,,down,0.666978774068,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,1,,,,,0,18,18,6,,,,,1,0,1,0,,,,,left,0.500206843513,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,1,,,,,0,18,18,6,,,,,2,0,2,0,,,,,down,0.583597940393,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,1,,,,,0,18,18,6,,,,,3,0,3,0,,,,,down,0.666862720653,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,0,0,0,0,,,,,right,1.25030039679,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,1,0,1,0,,,,,right,0.500318554812,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,2,0,2,0,,,,,right,0.333665835613,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,3,0,3,0,,,,,down,0.58367254617,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,4,0,4,0,,,,,down,0.33360386148,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,5,0,5,0,,,,,right,0.397140743589,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,6,0,6,0,,,,,right,0.466899905121,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,7,0,7,0,,,,,down,0.600286738802,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
1,2,,,,,0,19,19,8,,,,,8,0,8,0,,,,,down,1.71671437752,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,0,0,0,0,,,,,right,0.683644282806,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,1,0,1,0,,,,,down,0.600323844323,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,2,0,2,0,,,,,left,1.85032266009,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,3,0,3,0,,,,,down,0.350288712507,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,4,0,4,0,,,,,left,0.400255238579,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,5,0,5,0,,,,,left,0.316924536834,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,6,0,6,0,,,,,down,0.183604414138,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
3,1,,,,,0,20,20,2,,,,,7,0,7,0,,,,,down,0.166936931695,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,2,,,,,0,21,21,14,,,,,0,0,0,0,,,,,right,1.05030402838,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,2,,,,,0,21,21,14,,,,,1,0,1,0,,,,,left,0.933605598373,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,2,,,,,0,21,21,14,,,,,2,0,2,0,,,,,down,0.75024434377,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
7,2,,,,,0,21,21,14,,,,,3,0,3,0,,,,,down,0.583571887604,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,1,,,,,0,22,22,5,,,,,0,0,0,0,,,,,right,0.883648546034,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,1,,,,,0,22,22,5,,,,,1,0,1,0,,,,,down,0.483587519295,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
6,1,,,,,0,22,22,5,,,,,2,0,2,0,,,,,down,0.200258080731,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,3,,,,,0,23,23,23,,,,,0,0,0,0,,,,,left,1.3835984141,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,3,,,,,0,23,23,23,,,,,1,0,1,0,,,,,down,1.25062013583,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
8,3,,,,,0,23,23,23,,,,,2,0,2,0,,,,,down,0.266877089161,AAF,m,22,59.9980579375,Set,2017_04_29_1410,
