number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
6,1,,,,,0,4,4,5,,,,,0,0,0,0,,,,,down,0.483581229346,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
6,1,,,,,0,4,4,5,,,,,1,0,1,0,,,,,down,0.325425923336,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
5,1,,,,,0,5,5,4,,,,,0,0,0,0,,,,,right,0.592132853344,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
5,1,,,,,0,5,5,4,,,,,1,0,1,0,,,,,down,0.658787677763,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
5,1,,,,,0,5,5,4,,,,,2,0,2,0,,,,,down,0.442137984792,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
1,2,,,,,0,6,6,8,,,,,0,0,0,0,,,,,down,2.1754251339,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
1,2,,,,,0,6,6,8,,,,,1,0,1,0,,,,,down,5.83349004481,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
3,2,,,,,0,7,7,10,,,,,0,0,0,0,,,,,down,1.65877544088,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
3,2,,,,,0,7,7,10,,,,,1,0,1,0,,,,,down,1.39214785327,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,1,,,,,0,8,8,3,,,,,0,0,0,0,,,,,right,1.42543460755,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,1,,,,,0,8,8,3,,,,,1,0,1,0,,,,,down,3.05877267779,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,1,,,,,0,8,8,3,,,,,2,0,2,0,,,,,down,0.858816098887,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,3,,,,,0,9,9,22,,,,,0,0,0,0,,,,,right,2.60022065905,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,3,,,,,0,9,9,22,,,,,1,0,1,0,,,,,down,0.892112326808,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,3,,,,,0,9,9,22,,,,,2,0,2,0,,,,,down,0.508771888213,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,2,,,,,0,10,10,15,,,,,0,0,0,0,,,,,down,0.725470528938,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,2,,,,,0,10,10,15,,,,,1,0,1,0,,,,,down,0.342122589936,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,2,,,,,0,11,11,14,,,,,0,0,0,0,,,,,down,2.21688179951,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,2,,,,,0,11,11,14,,,,,1,0,1,0,,,,,down,0.525487897452,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,2,,,,,0,12,12,9,,,,,0,0,0,0,,,,,down,0.392147853505,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,2,,,,,0,12,12,9,,,,,1,0,1,0,,,,,down,0.375466581434,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,3,,,,,0,13,13,23,,,,,0,0,0,0,,,,,down,1.54213916929,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,3,,,,,0,13,13,23,,,,,1,0,1,0,,,,,down,2.12545158132,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
6,2,,,,,0,14,14,13,,,,,0,0,0,0,,,,,down,0.558820046484,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
6,2,,,,,0,14,14,13,,,,,1,0,1,0,,,,,down,0.275446054991,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
3,3,,,,,0,15,15,18,,,,,0,0,0,0,,,,,down,0.758785704151,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
3,3,,,,,0,15,15,18,,,,,1,0,1,0,,,,,down,2.7087738621,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,1,,,,,0,16,16,6,,,,,0,0,0,0,,,,,left,0.8920874584,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,1,,,,,0,16,16,6,,,,,1,0,1,0,,,,,down,0.408775835531,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
7,1,,,,,0,16,16,6,,,,,2,0,2,0,,,,,down,0.0921352219302,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,2,,,,,0,17,17,11,,,,,0,0,0,0,,,,,down,0.450250659138,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,2,,,,,0,17,17,11,,,,,1,0,1,0,,,,,down,0.292097326601,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,3,,,,,0,18,18,17,,,,,0,0,0,0,,,,,down,0.425447633956,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,3,,,,,0,18,18,17,,,,,1,0,1,0,,,,,down,0.292137590004,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,3,,,,,0,19,19,19,,,,,0,0,0,0,,,,,down,0.358850836055,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
4,3,,,,,0,19,19,19,,,,,1,0,1,0,,,,,down,0.475453555118,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
5,2,,,,,0,20,20,12,,,,,0,0,0,0,,,,,down,0.433561887126,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
5,2,,,,,0,20,20,12,,,,,1,0,1,0,,,,,down,0.575463423505,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
1,1,,,,,0,21,21,0,,,,,0,0,0,0,,,,,down,0.625450791791,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
1,1,,,,,0,21,21,0,,,,,1,0,1,0,,,,,down,0.425517108059,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,1,,,,,0,22,22,7,,,,,0,0,0,0,,,,,down,0.383582018781,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
8,1,,,,,0,22,22,7,,,,,1,0,1,0,,,,,down,0.308784520021,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,1,,,,,0,23,23,1,,,,,0,0,0,0,,,,,down,0.642126932275,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
2,1,,,,,0,23,23,1,,,,,1,0,1,0,,,,,down,0.358806230361,DFX,m,25,60.0029844133,Set,2017_04_15_1952,
