number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
6,2,,,,,0,17,17,13,,,,,2,0,2,0,,,,,down,0.683597308845,TED,f,47,59.9861241646,Set,2017_04_28_1921,
3,3,,,,,0,18,18,18,,,,,0,0,0,0,,,,,down,0.533571019187,TED,f,47,59.9861241646,Set,2017_04_28_1921,
3,3,,,,,0,18,18,18,,,,,1,0,1,0,,,,,down,0.400231159467,TED,f,47,59.9861241646,Set,2017_04_28_1921,
3,2,,,,,0,19,19,10,,,,,0,0,0,0,,,,,down,0.566904405132,TED,f,47,59.9861241646,Set,2017_04_28_1921,
3,2,,,,,0,19,19,10,,,,,1,0,1,0,,,,,down,0.600226738403,TED,f,47,59.9861241646,Set,2017_04_28_1921,
4,3,,,,,0,20,20,19,,,,,0,0,0,0,,,,,down,142.541065939,TED,f,47,59.9861241646,Set,2017_04_28_1921,
4,3,,,,,0,20,20,19,,,,,1,0,1,0,,,,,down,1.35033173912,TED,f,47,59.9861241646,Set,2017_04_28_1921,
2,1,,,,,0,21,21,1,,,,,0,0,0,0,,,,,down,1.10029502833,TED,f,47,59.9861241646,Set,2017_04_28_1921,
2,1,,,,,0,21,21,1,,,,,1,0,1,0,,,,,down,0.666944431752,TED,f,47,59.9861241646,Set,2017_04_28_1921,
4,2,,,,,0,22,22,11,,,,,0,0,0,0,,,,,down,0.992137577763,TED,f,47,59.9861241646,Set,2017_04_28_1921,
4,2,,,,,0,22,22,11,,,,,1,0,1,0,,,,,down,0.542161341116,TED,f,47,59.9861241646,Set,2017_04_28_1921,
1,3,,,,,0,23,23,16,,,,,0,0,0,0,,,,,down,0.858792191721,TED,f,47,59.9861241646,Set,2017_04_28_1921,
1,3,,,,,0,23,23,16,,,,,1,0,1,0,,,,,down,3.95872840181,TED,f,47,59.9861241646,Set,2017_04_28_1921,
