size,n,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
"[2.8, 2.8]",5,0,5,5,16,,,,,4,0,4,0,right,0.408936027772,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",5,0,5,5,16,,,,,5,0,5,0,down,0.492137978727,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",5,0,5,5,16,,,,,6,0,6,0,down,0.392161978874,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",4,0,6,6,15,,,,,0,0,0,0,down,0.450253383111,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",4,0,6,6,15,,,,,1,0,1,0,down,0.925514286006,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",5,0,7,7,22,,,,,0,0,0,0,down,0.458796724299,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",5,0,7,7,22,,,,,1,0,1,0,left,0.70874678978,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",5,0,7,7,22,,,,,2,0,2,0,left,0.675456851444,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",5,0,7,7,22,,,,,3,0,3,0,down,0.458787250551,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",5,0,7,7,22,,,,,4,0,4,0,down,0.392101189034,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",6,0,8,8,17,,,,,0,0,0,0,down,0.442123728644,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",6,0,8,8,17,,,,,1,0,1,0,down,2.90875010559,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",6,0,9,9,23,,,,,0,0,0,0,down,0.858834145576,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",6,0,9,9,23,,,,,1,0,1,0,down,0.708834027158,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",1,0,10,10,6,,,,,0,0,0,0,right,1.08358563749,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",1,0,10,10,6,,,,,1,0,1,0,down,0.808857395721,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",1,0,10,10,6,,,,,2,0,2,0,down,0.466952431554,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",2,0,11,11,25,,,,,0,0,0,0,down,0.925468101515,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",2,0,11,11,25,,,,,1,0,1,0,down,0.925460996208,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",2,0,12,12,19,,,,,0,0,0,0,down,0.666900878612,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",2,0,12,12,19,,,,,1,0,1,0,down,0.575472956814,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",6,0,13,13,11,,,,,0,0,0,0,down,0.675486851629,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",6,0,13,13,11,,,,,1,0,1,0,down,1.09212937341,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",4,0,14,14,27,,,,,0,0,0,0,down,0.608798816407,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",4,0,14,14,27,,,,,1,0,1,0,down,0.725488864802,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",2,0,15,15,13,,,,,0,0,0,0,down,0.558186931128,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",2,0,15,15,13,,,,,1,0,1,0,down,0.550313067681,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",1,0,16,16,18,,,,,0,0,0,0,down,0.592133715545,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",1,0,16,16,18,,,,,1,0,1,0,down,0.692197742246,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",6,0,17,17,5,,,,,0,0,0,0,down,0.558861145735,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",6,0,17,17,5,,,,,1,0,1,0,down,0.558742329231,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",6,0,17,17,5,,,,,2,0,2,0,left,0.7588316982,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",6,0,17,17,5,,,,,3,0,3,0,down,0.475474062085,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",6,0,17,17,5,,,,,4,0,4,0,down,0.392129610264,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",5,0,18,18,28,,,,,0,0,0,0,left,3.17546395675,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",5,0,18,18,28,,,,,1,0,1,0,down,0.683594005968,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",5,0,18,18,28,,,,,2,0,2,0,down,0.525444496103,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",1,0,19,19,24,,,,,0,0,0,0,down,0.550242804093,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",1,0,19,19,24,,,,,1,0,1,0,down,1.30885660625,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",3,0,20,20,20,,,,,0,0,0,0,down,0.675635273583,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",3,0,20,20,20,,,,,1,0,1,0,down,0.825488943752,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",6,0,21,21,29,,,,,0,0,0,0,down,0.608801579583,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[3.0, 3.0]",6,0,21,21,29,,,,,1,0,1,0,down,0.542133676063,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",3,0,22,22,2,,,,,0,0,0,0,down,0.325452232995,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",3,0,22,22,2,,,,,1,0,1,0,down,0.44214109717,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",5,0,23,23,4,,,,,0,0,0,0,down,0.358788355821,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",5,0,23,23,4,,,,,1,0,1,0,down,0.458792382167,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",4,0,24,24,21,,,,,0,0,0,0,left,1.35881243492,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
